,label,chroma_stft,rmse,spec_cent,spec_bw,rolloff,zcr,m0,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,m18,m19
736,13,0.3896128,0.029743861,1408.3294028088246,1304.4917151568334,2540.176306568063,0.09378760370307662,-402.26697,116.87043,6.8346868,33.40079,2.6327815,7.65614,-0.024051443,7.6703234,-6.846624,-11.89359,-12.053384,-8.684519,0.0040468858,-7.9286385,0.2815764,-2.2461998,-0.95165545,-2.8244908,-4.1112504,-2.5983381
737,13,0.38376123,0.031760838,1460.787693436443,1319.9334435636433,2584.6843707672215,0.09466212600377322,-393.85608,120.4599,1.0564336,37.445866,3.6489189,14.558942,-2.3557243,10.580849,-7.123469,-11.752305,-11.417644,-7.906161,1.601225,-8.452593,1.5780827,-3.3349009,0.81289995,-4.098437,-4.293958,-1.4238639
738,13,0.36391225,0.035859283,1310.4812612418264,1267.7439910948442,2331.4317354845925,0.0819275091307082,-397.1365,123.17921,7.6895537,34.292664,3.858301,10.606755,-2.7047105,7.2845907,-7.3896623,-13.096932,-12.638551,-9.7700615,0.3951216,-8.048068,0.2788649,-1.4822756,0.30729762,-3.1100144,-3.3838432,-1.1543835
739,13,0.38261855,0.031084763,1469.3596489757495,1313.5187628814667,2605.8467428012527,0.09967362253289473,-388.49994,118.74988,2.7250962,30.518261,2.585233,11.124069,-0.42640704,4.624841,-8.08609,-11.164873,-12.565199,-9.756953,0.1462102,-8.129753,0.5242716,-1.6409317,-1.2843835,-3.753987,-4.10987,-2.6591446
740,13,0.38311094,0.0349983,1381.4472941232286,1284.348927005272,2472.385049825851,0.08912984653154024,-383.94882,128.155,4.884254,27.807959,-2.2296553,11.004041,-1.1713246,6.612657,-9.194489,-14.782199,-14.120039,-7.813833,3.696141,-8.093503,-1.4669086,-2.522741,1.1653532,-3.8446615,-5.2333407,-0.79743576
741,13,0.38304216,0.038448613,1305.9297411159466,1244.1204387005448,2298.369435407798,0.08335852844427244,-362.02786,124.53815,10.859891,27.441763,2.4169872,7.948778,0.62801796,8.8605,-6.0877314,-12.652473,-12.775884,-9.073255,0.009558143,-7.2455554,-0.49055997,-2.4630063,0.0899169,-3.315478,-5.329181,-1.7227693
742,13,0.374372,0.031959325,1464.3290404836123,1282.424615246423,2596.221801001959,0.09831724373548761,-394.2327,117.28171,3.2401667,31.40117,2.897613,9.576799,-0.63517654,6.997809,-8.199785,-12.235435,-14.17919,-9.712007,1.9993771,-8.254733,-1.5597847,-2.2741764,1.612448,-1.8188825,-4.914909,-2.7479074
743,13,0.3924589,0.03563553,1385.6518525362258,1274.1718989094104,2460.6601207248937,0.090994725655476,-374.9537,127.38213,1.8165874,31.91134,0.67174876,9.614204,-3.5226364,8.858445,-6.513177,-13.505475,-12.139163,-7.858902,0.36781898,-8.307365,0.98009723,-2.196429,0.6893766,-4.480069,-5.2319565,-1.8336624
744,13,0.38009986,0.032333463,1420.190006108792,1269.6854837485412,2484.009979531492,0.09435846192917957,-391.6068,121.90179,1.5130302,31.425615,3.7645366,10.961806,-0.059697248,7.005285,-7.257735,-12.323864,-11.73948,-8.8489275,0.9752221,-8.168811,-0.21762969,-1.9571172,-0.8519633,-1.8126712,-4.6550574,-3.3407757
745,13,0.37628126,0.03934386,1387.8444815696291,1313.9111157549573,2480.051670133514,0.08363176942240712,-366.73877,127.86986,0.89654446,33.528778,2.272434,17.323637,-1.8214238,5.8859105,-6.859618,-12.163803,-11.555107,-9.073639,0.9597011,-8.959116,-0.013391619,-0.34119698,0.7398967,-5.3287477,-4.024034,-0.48986024
746,13,0.36556754,0.033431273,1473.9927965607487,1276.630804506037,2571.1677858334947,0.09693157562161378,-378.40866,118.1305,1.8596075,29.911753,1.6420131,9.269297,-0.29825354,5.09441,-9.762461,-11.7418785,-12.716748,-10.961428,0.27536574,-8.252194,-0.6221131,-2.2652118,-1.3162204,-2.965274,-4.1181955,-3.3311718
747,13,0.3993699,0.036688868,1416.7655006058226,1297.0500125834833,2495.8515745936534,0.09584012341573142,-376.93347,126.706345,6.786395,27.751566,-2.8540976,10.269329,-1.6262382,7.9906344,-7.915721,-14.015713,-12.718314,-7.8227334,0.86946553,-7.506786,0.63128585,-2.560268,0.0990345,-5.162863,-4.5401983,-1.4258494
748,13,0.38600916,0.028774882,1520.8484015728477,1379.6268961368605,2701.409217870631,0.09809979141982622,-400.83337,114.09197,2.0747676,37.39286,0.7581395,14.169225,-2.6649585,6.2998853,-8.041065,-13.429231,-13.5902,-9.186738,2.5061364,-8.721697,-0.9672599,-1.2571332,1.3758355,-5.953293,-4.3211975,-0.36823326
749,13,0.3809292,0.0315787,1242.3322668781993,1211.6044719854344,2164.295246136078,0.07898723968411378,-398.72382,135.1228,9.428319,25.1521,-1.0786148,13.728911,-0.7382916,6.4351215,-6.641107,-15.986108,-13.117094,-7.0913734,2.1283488,-5.9018564,-1.2855115,-2.1152623,1.714808,-4.4603066,-5.2123938,-1.156809
750,13,0.37146533,0.033140052,1389.0492658498129,1299.1235467115105,2466.0517547890868,0.08960131004498839,-384.49835,122.750374,3.3839552,31.816147,1.4349082,13.911349,-1.5012523,4.2177334,-11.101907,-16.605103,-14.445597,-7.5966306,3.43064,-9.225722,-2.4844234,0.3661139,2.4390786,-6.0096536,-4.0096393,0.30329847
751,13,0.381498,0.03420009,1418.8900735104296,1300.8870427249874,2501.2890417140334,0.0914163028492647,-385.83224,117.92698,8.578396,31.054419,-1.6330464,10.820728,-1.8284754,7.039716,-4.744956,-13.510481,-12.79473,-7.61271,0.9040398,-6.8056655,-0.59103656,-1.6821191,0.8884471,-5.350614,-4.038857,-0.8782764
752,13,0.4046336,0.02848888,1573.1661678834396,1469.327645429003,2898.8824708542957,0.10066038905282508,-399.451,104.593475,2.172432,32.2228,4.2107697,11.256656,-0.42425498,8.847058,-5.4857078,-7.446779,-10.031005,-8.664498,1.011097,-7.716935,0.9163449,-2.6985917,-0.35812077,-1.9604689,-1.8319001,-2.4552948
753,13,0.38581312,0.039291933,1430.601677025534,1298.5823057539776,2542.4846259433048,0.0959729646381579,-364.6574,122.25849,2.0868998,24.920912,-0.8147835,8.199883,-1.6177045,4.3621655,-9.512251,-15.133874,-13.724733,-8.493649,0.19415747,-7.8714604,-0.17443007,-2.545007,-0.678117,-3.6039827,-4.4939737,-1.8505014
754,13,0.38350436,0.035153523,1475.6728667320267,1327.9047887786253,2630.8840914038315,0.09496749074835527,-372.68814,117.47092,0.6134435,33.37419,2.86258,10.547934,-0.27892536,7.312488,-6.7166157,-11.0956135,-12.362494,-9.181304,0.71035117,-8.750454,-1.2369572,-1.8756096,0.11520265,-3.4829342,-3.2228305,-1.7513708
755,14,0.38911065,0.025283253,2523.3544287920604,1741.7050029376649,4303.153146088308,0.1714844127926664,-391.84976,80.69073,-32.295654,43.858288,-14.419134,16.369268,-18.70858,11.752312,-9.99117,10.751743,1.3071246,-9.63783,2.8577573,-0.6026765,5.435624,-16.714994,9.873027,-6.3068237,1.8144454,-1.049665
756,14,0.37841973,0.034574144,2473.389992778615,1674.2300520516148,4152.141559234714,0.16748670453995743,-332.68842,86.82887,-42.25896,45.513565,-16.281797,11.944571,-19.849005,8.734205,-10.201156,7.955858,-3.7084846,-6.8271985,3.0648148,-0.620498,5.4896646,-21.85555,12.610975,-5.539233,-2.791843,-3.07806
757,14,0.38693085,0.035848606,2509.609637343833,1661.2533064785855,4172.787267726272,0.17415295296778252,-337.987,83.67661,-44.97614,46.418694,-16.052338,11.859111,-19.383783,8.481135,-9.397027,6.800946,-2.6868536,-5.9204745,1.7487463,1.813816,5.788643,-20.604015,14.040887,-5.5455003,-1.888481,-4.0891976
758,14,0.3949418,0.036825635,2472.845841924466,1674.642110002894,4165.828976468774,0.1697274317313274,-340.66568,88.4991,-45.975933,44.430122,-17.724678,13.540209,-20.826365,8.970019,-9.187973,8.352061,-0.5839914,-6.9461975,-0.15185574,0.3740059,4.958162,-19.299757,11.780713,-9.687458,2.0524857,-2.5952184
759,14,0.4027617,0.034056682,2444.9097907706223,1670.0396483830718,4115.033450289038,0.16711992671246131,-345.9908,83.00173,-36.780807,39.825565,-13.66308,13.230497,-17.3088,5.721377,-10.431008,9.420705,-2.1955216,-4.4436827,4.434038,-3.6594186,4.8640256,-15.090428,12.008671,-7.0701585,-1.6663843,-1.0475258
760,14,0.39891714,0.032518215,2453.1266782230887,1667.4457132901057,4124.645892163918,0.16665262039231812,-337.3269,85.48302,-40.015594,41.476418,-14.706923,8.55533,-19.167768,5.0688176,-10.408625,8.617289,-1.7229927,-3.7459886,1.4055841,-2.223228,6.152955,-15.535794,12.7364645,-8.235335,-1.9233179,-0.97562563
761,14,0.35523972,0.036265083,2608.317069799838,1649.1972404424848,4253.0117826196065,0.18207146139705882,-337.94107,81.33697,-43.587788,49.10479,-20.627432,16.146763,-23.12612,9.17217,-11.705101,6.809185,-1.3483415,-6.775352,3.569452,-1.2669444,5.1217165,-19.353987,13.804517,-8.297708,-1.6693532,-1.7433413
762,14,0.38604727,0.039452597,2481.504590431484,1660.1231633803811,4136.312488284273,0.16905396641592493,-327.34344,83.15529,-43.295094,44.6135,-17.9376,11.92606,-18.453415,7.6830044,-11.908549,8.433705,-0.3622601,-6.4651113,1.1562812,-2.1028807,6.501232,-19.290462,10.516009,-7.5174623,-1.3400384,-0.2616992
763,14,0.37063766,0.033440515,2570.5137366000085,1729.1537879223845,4356.111159191782,0.17351539068546826,-343.87964,83.26011,-42.21097,51.77975,-18.778326,15.627925,-22.156736,9.313935,-11.71341,9.268626,-1.3083421,-7.324666,1.1264447,-2.4255424,6.2810845,-19.562162,12.469476,-8.873706,1.3827101,-1.5775185
764,14,0.3915911,0.032585334,2405.596030644651,1671.3976758534382,4116.520941294384,0.16031573505224458,-362.5775,88.42037,-39.01288,45.24113,-15.838315,12.409257,-18.712564,6.878113,-8.076219,6.899241,-2.9016273,-1.6463432,3.4079885,-3.3677604,5.405555,-16.16377,14.999305,-8.501672,-4.3047338,-0.49135652
765,14,0.37460878,0.036966372,2612.9259326634115,1695.6911005851555,4313.461417088936,0.18291329304131193,-334.54962,78.64831,-42.420307,50.610626,-15.565968,14.8626585,-22.47713,10.235391,-12.779569,7.868406,-1.8563682,-6.3663673,4.8146963,-3.0280018,6.8034396,-18.296576,12.491233,-6.593121,-3.0100214,-2.0837126
766,14,0.35695538,0.0339896,2531.008897998936,1681.5905805245163,4221.3161409454815,0.17194378265286378,-343.61295,85.32143,-44.253635,52.291912,-16.184813,13.903724,-22.619406,10.755939,-12.233323,8.40835,-0.699009,-8.437298,3.9236357,-0.75929284,5.4163666,-19.263876,12.879777,-6.9094534,-0.36625817,-1.2732742
767,14,0.3834217,0.03813259,2487.0770972589976,1652.1710792514564,4121.8750755853325,0.17079337388738391,-323.16498,88.85705,-45.520798,47.646973,-18.779533,11.146818,-21.103056,9.553933,-12.248684,7.341767,-0.9201048,-6.8658237,1.172916,-1.0687798,7.2822523,-20.24631,11.034209,-7.8558316,-0.35392052,-1.4497018
768,14,0.37742403,0.029909877,2698.3488996815004,1732.9867070052808,4474.881274338477,0.1895734946425116,-355.04343,73.713196,-35.97495,48.9667,-15.877035,14.82912,-20.163847,12.355945,-10.35824,8.820825,-0.8861447,-8.421903,3.4578943,0.5951801,5.773188,-19.70106,12.438723,-4.182864,0.13610893,-3.616768
769,14,0.39090762,0.031678364,2330.2391651913867,1631.987008787048,3962.692704806018,0.15213834685806887,-350.8734,96.69904,-44.142353,43.223763,-16.26652,11.11833,-18.634106,7.2527757,-10.472534,10.910885,-2.7554228,-5.5636907,2.0939522,-2.4578898,6.6869082,-18.522488,12.7533245,-7.756167,-1.2031277,-1.7244954
770,14,0.36017224,0.038658436,2606.126307033127,1674.4158616158759,4309.890605347813,0.180258547189435,-321.58942,81.58746,-47.584244,53.212692,-21.001192,15.748168,-22.0743,9.146268,-11.117291,5.657051,-3.1555908,-8.382606,2.3848522,-0.07631513,3.6684046,-21.210482,13.900909,-7.681234,-0.23888607,-3.1910625
771,14,0.37605214,0.03621154,2548.6397322629764,1669.2495431578718,4239.766029381531,0.177542577217976,-333.64334,85.466805,-45.539448,47.204483,-22.231955,13.722617,-21.28911,9.036131,-10.719637,8.366288,-0.71143204,-7.2341137,0.82192117,0.04910673,6.7975416,-20.704634,11.479476,-7.7785215,1.3908476,-2.1416047
772,14,0.39846936,0.03455987,2425.1654811766516,1681.852970370057,4126.550047316418,0.1632586499854876,-349.19934,80.72903,-32.207222,36.313747,-12.050813,10.7394495,-14.527914,6.8528194,-10.51305,10.480287,-2.329618,-4.635878,3.1665099,-5.1388865,5.274008,-15.155848,10.4333515,-7.2130766,-1.9109591,0.6951864
773,14,0.378461,0.03250496,2578.4179350530153,1721.4069127819366,4347.189888645014,0.17431467951866406,-338.37073,83.28661,-41.40519,52.04182,-17.867258,14.763886,-22.287094,11.505324,-11.756181,7.539297,-1.6064963,-8.91832,3.6042736,0.5077809,6.2660375,-20.86068,12.23533,-5.0458174,0.32270017,-4.2851477
774,14,0.39950752,0.03295401,2688.970752299316,1735.1183501394778,4486.977034530403,0.18646372508707432,-352.50156,76.06173,-39.711273,54.835854,-18.564209,17.26969,-20.262896,12.050853,-10.444936,7.9259095,-0.4044908,-7.2133145,1.805907,-2.0903952,6.4024887,-17.033188,13.493826,-7.591346,0.19532359,-1.2258981
775,14,0.39078596,0.034431558,2582.1416488801106,1711.8018161351858,4336.398778389851,0.17754068758465558,-340.3215,81.09056,-41.356934,49.026703,-18.624773,15.8006935,-21.146873,8.528676,-11.892341,8.841422,-0.72696,-6.6027203,0.9780089,-1.9443363,7.0193353,-19.139515,12.8834305,-7.900136,-0.30293697,-1.0274755
776,14,0.3963111,0.030466806,2450.245428186982,1665.7943942035965,4128.812533635473,0.16624483752176858,-364.19217,92.642235,-40.879192,45.10373,-15.574243,14.907278,-19.900518,10.42056,-12.281676,10.607962,-2.466378,-5.7280245,4.196574,-4.5064573,7.03538,-17.45315,12.082278,-7.1979384,-0.99857056,-1.9466236
777,14,0.36932713,0.03741638,2550.8955408536794,1659.851258016118,4243.632672667134,0.17404392112519348,-328.85715,82.145,-45.529457,48.38958,-19.158669,13.9323635,-19.740782,6.6736627,-10.609329,7.280006,-1.4141642,-7.4706526,2.434187,1.837632,4.100191,-20.039375,13.501238,-4.931986,0.67634845,-5.5514526
778,14,0.37449342,0.035050124,2405.3493326227017,1657.450788768326,4086.054458854368,0.16121444465944273,-338.94794,93.07046,-47.07053,47.994976,-16.730185,14.214009,-21.271402,8.520518,-10.913985,7.4581923,-1.4796544,-6.4777913,1.8933926,-0.07209173,4.9644475,-19.875677,13.116399,-7.538544,-0.48961678,-3.8709857
779,14,0.39890146,0.03178101,2531.974098017268,1701.8656983378783,4272.769996477724,0.17244944852941177,-355.66928,86.535355,-43.1899,50.466415,-18.886866,14.571261,-20.902052,10.022468,-8.895696,7.2916927,-2.3979135,-7.13679,2.3339412,1.0975226,5.984711,-20.273035,11.987079,-6.7870865,0.6961082,-3.53017
780,14,0.379809,0.03339641,2572.936605497691,1662.8713601275956,4230.107754450464,0.17809605081753097,-344.3775,84.97049,-42.576942,50.93438,-18.544014,13.361961,-21.361506,11.210684,-12.287961,9.693598,-3.8815978,-5.7729316,4.6498556,-3.9151301,6.864691,-19.642744,14.361881,-8.2268505,-3.073573,-0.71648884
781,15,0.38537395,0.023627086,2004.7242074398084,1663.2955726660332,3677.4735961536135,0.11601706112132353,-411.31384,73.63453,9.417157,53.62928,0.3355939,12.339783,-6.513229,-7.1237226,-7.8516803,9.213695,-0.21547548,-1.8691801,8.399212,-1.1250726,4.857118,-2.7599258,2.1349838,-1.5007371,-0.23035415,-1.652566
782,15,0.3711581,0.01679332,1994.7548694965508,1703.460859087969,3754.6981291874276,0.10862916172842492,-451.91748,81.43448,7.7927327,48.941673,-2.0347922,12.630901,-3.851313,-5.9151983,-10.986289,7.4391613,-0.80996335,-4.0146146,7.5044775,-2.1323047,2.4181535,-3.5576444,3.589794,-3.2106044,-1.3146517,-0.64862937
783,15,0.362208,0.016427225,1990.8841004818469,1639.8892302076706,3581.432510234254,0.11598550424487229,-454.7124,86.88192,4.972748,54.185867,-6.366728,14.179917,-5.828929,-5.968589,-11.697355,9.054939,-0.10042758,-3.8633208,9.136047,-3.8029068,3.3062332,-3.6559544,2.9625323,-4.678179,-1.8983073,-2.210117
784,15,0.4081123,0.023127966,1777.0812518538348,1581.935115596442,3326.513218363003,0.09489228334220201,-423.9465,90.80706,0.49798897,43.988438,-1.4433993,13.689317,2.026566,-7.369142,-10.439257,11.47696,2.9542785,-1.8903906,7.087353,0.91598624,5.3472695,-3.697574,3.2284477,-1.0746845,-0.29237062,-1.116746
785,15,0.40879634,0.026060684,1816.832292169638,1614.4065975245899,3415.2335152168394,0.09835976048519737,-415.03018,82.54407,8.250127,47.28717,-1.1472524,10.857378,-2.359932,-6.6956058,-8.094479,10.875213,0.14295076,-1.717179,8.812335,-0.89378184,4.2732635,-2.1860812,2.6713777,-1.6178851,0.2067356,-0.33730298
786,15,0.33765656,0.018711671,1961.973491567671,1671.5793295741548,3626.1364065825755,0.11509000701431889,-443.77838,85.77182,11.807632,50.52095,-3.1499028,11.992944,-8.2352915,-4.963566,-8.5734825,7.6464496,-1.0088844,-2.8987043,7.1250954,-4.0411806,4.369505,-3.3386889,0.28176168,-5.6310368,-1.7059135,-3.1450963
787,15,0.37221384,0.018006798,1958.1154661785488,1711.2843006887936,3740.673213994171,0.10572630702157508,-447.95947,76.83841,13.581073,41.825493,-1.3556378,9.673458,-5.010238,-6.516019,-8.795758,6.5306625,-0.4635847,-2.4805517,6.8808403,-2.6814961,1.6213925,-2.1891088,1.5745339,-4.2547016,-1.2319684,-1.4301232
788,15,0.36113778,0.017248949,1969.4027721629263,1651.5144515751508,3623.1447580059985,0.1093636622000774,-450.48007,83.8523,5.818803,53.344475,-3.91427,12.76026,-5.195984,-7.68189,-11.564464,7.73539,0.029724075,-5.3365684,8.068796,-1.8188457,2.0707686,-3.4598513,2.5552638,-4.736048,-1.2645423,-0.9381585
789,15,0.36235073,0.018120127,2092.9720916444994,1671.2433574090016,3770.431367384022,0.12337756083107586,-442.4948,73.72296,9.838365,53.837765,-5.940409,11.109097,-6.472712,-7.440837,-9.209788,5.7307057,-0.7948976,-2.3078735,6.7699304,-4.1518764,2.406,-2.6598585,2.440659,-3.4238603,-1.146352,-2.7863815
790,15,0.39921388,0.024611685,1791.2838055671607,1605.1006092272726,3404.366914259022,0.09600433255127709,-414.35886,81.05152,8.360635,47.40853,2.2776206,8.525811,-1.4173659,-6.7697964,-5.6409063,9.981738,-0.50197476,-0.14316845,6.824857,-1.6056411,6.6470656,-1.2996988,0.75533634,-0.22870964,-0.27451438,-1.8862253
791,15,0.41532347,0.021238297,1691.7447596671948,1612.3090852123678,3292.0717599591235,0.08539309664038312,-438.019,87.19852,11.745983,46.45886,4.7515826,10.07079,-2.483355,-5.303341,-5.173743,10.653279,1.9841356,0.4335516,6.779664,-1.4416283,5.969049,-0.47333944,2.640067,0.31169,0.95060194,-0.4111609
792,15,0.3385154,0.020701176,1824.801895441632,1667.2224183784244,3488.7830704727407,0.09697295859133127,-442.2715,83.45091,16.46666,41.463684,-1.7712706,9.249178,-1.9475502,-6.9289784,-10.009233,8.209831,-1.0557951,-2.5845826,7.205982,-3.3576336,2.0760412,-2.5053008,0.54619944,-3.9272454,-1.0177852,-1.8360369
793,15,0.40452313,0.019635245,1905.044981065038,1643.3393925338005,3526.6953412224266,0.11085647252321981,-433.09045,85.42288,10.070893,49.59763,-0.39485386,10.773421,-9.140306,-2.0299666,-2.0411274,10.021377,0.30583003,-0.12191702,7.291483,-1.7018057,7.7494454,-1.6089355,3.5723715,-2.007506,1.0216895,0.07474283
794,15,0.40440896,0.019819712,1966.8466419457088,1678.9802868552322,3684.2527218278346,0.10800671651267414,-435.42337,82.30382,4.7130384,57.14165,-0.6667569,14.932632,-3.8197863,-3.5621085,-7.583251,12.078994,0.2876154,-2.0501957,8.89799,-1.4289678,8.136737,-1.7535921,2.952334,-2.1066804,0.86564857,-1.9590671
795,15,0.38820502,0.015326246,2035.8059232628323,1715.6979849497368,3807.3019777658187,0.10989823946642802,-462.49506,80.01223,6.568036,46.51961,-3.3734977,14.886995,-2.7851162,-5.013891,-10.10567,9.725803,0.9118297,-4.238474,8.438464,-0.80439913,2.948985,-3.8054142,2.687014,-4.345305,-1.2536907,-0.77969956
796,15,0.40812105,0.02283871,1716.1495681176716,1609.1943716295796,3303.4716910253,0.08896639324932276,-433.83228,87.123955,14.122869,49.969296,2.1845315,6.40204,-6.420959,-2.2240787,-2.9852314,7.868284,0.08681896,0.51329255,6.1681175,-1.6140579,7.5860643,-1.5047277,2.7602103,-0.63629574,0.12360309,-0.2483198
797,15,0.36399916,0.018814031,1972.3482091373046,1679.6412246047669,3675.4319418325513,0.10855716669891641,-450.43372,74.028336,10.071189,41.969025,-2.8986075,11.477701,-0.97332275,-5.9333043,-10.130394,6.4350586,0.15158893,-4.3863363,5.628732,0.47832566,2.8600383,-3.2591054,1.9008298,-4.12354,-1.5115829,-0.30737647
798,15,0.35956722,0.022511948,2057.761346740423,1664.7297606449188,3729.548281265117,0.12179064676857586,-422.4576,78.908005,7.8102126,51.494427,-3.7745943,15.752881,0.013676812,-1.7424742,-13.280948,10.65693,1.6480231,-5.744127,9.787308,-0.51789486,3.0300694,-4.5553317,3.2455764,-5.0242114,-2.7816265,-2.097736
799,15,0.35637438,0.017892398,2058.8567180597042,1688.5164533170541,3774.25634425491,0.11745847341815016,-449.96808,76.84728,10.482168,47.472115,-4.808267,9.575865,-5.554051,-5.4293547,-10.311434,6.996337,-0.83450073,-3.6366682,7.282327,-3.319495,2.3098507,-2.7261033,2.0767887,-4.9813914,-1.0166346,-1.5867432
800,15,0.3455262,0.017469196,1931.5125462072988,1701.467460627966,3658.7862091536863,0.1049887831366099,-451.56647,76.4071,14.790449,50.740826,-0.05260092,9.8126,-4.530098,-6.065472,-8.904261,7.803848,-1.2646307,-3.2214613,7.171854,-4.0614953,1.9015709,-2.755305,1.4466275,-3.5889215,-1.2697883,-2.0001822
801,15,0.3637521,0.017138634,2098.481314113837,1723.1525285709931,3876.851557209027,0.12135508628821594,-453.62186,74.919304,8.827795,49.741955,-3.27232,15.411885,-4.4862404,-4.6168346,-11.895532,7.6565447,0.32370594,-5.3764167,7.6966987,-1.1633303,2.1324134,-4.146894,4.130277,-3.9053755,-1.8615893,-0.9108913
802,15,0.34728092,0.02045824,1970.940170708132,1638.873387503639,3563.857616507232,0.11535172122919891,-425.05902,85.13029,6.416829,53.361866,-1.7598877,13.59466,-4.4418945,-2.7640967,-12.068554,9.38516,1.1959554,-4.537095,9.056628,-2.5578043,2.747036,-4.1513143,3.0938368,-4.85344,-1.820992,-1.416355
803,15,0.3904807,0.022813417,1812.625151897602,1621.298923407087,3393.362814132643,0.1002864306187113,-426.4227,85.23124,12.170222,54.014076,1.1705223,6.6387415,-8.858433,-2.275033,-3.3365664,8.39914,-0.28005862,-1.1836131,5.8295627,-1.6685084,7.464153,-2.390039,3.0835702,-1.5990387,0.6799028,-0.3074504
804,15,0.3600813,0.021057105,2072.093396369561,1656.3992771996343,3736.7690709353233,0.12073849893575851,-438.90842,76.68969,6.216731,47.921616,-7.5633917,13.317501,-1.3785094,-5.215091,-12.820358,7.4870434,-0.1728845,-6.184302,7.1760745,-0.4311968,2.6896696,-3.7036958,3.0700023,-5.7423596,-2.3552105,-1.0041497
805,15,0.37018555,0.014973393,1972.7621255144968,1731.8003183151761,3736.864903689169,0.10756983328898993,-463.83972,78.04599,14.524489,44.617855,-1.756628,13.949829,-4.6997766,-5.971351,-8.849832,6.97015,-0.51769924,-1.8297762,7.137467,-3.473165,2.6856565,-2.2643747,2.7403305,-3.4235594,-1.3481216,-2.1843567
806,15,0.34678274,0.017269323,1804.349207002871,1665.5496494459583,3464.1332195270174,0.09513226677389706,-446.38312,83.44606,14.749008,44.596542,1.9226981,8.095861,-4.814126,-7.153296,-7.2318354,7.0938807,-1.416126,-1.311599,6.7695336,-4.6609483,1.835179,-2.5298703,0.0057506976,-2.831743,-1.6461414,-3.3284426
807,15,0.3560925,0.017081678,1994.2739174522253,1696.0934109518512,3722.8733216276846,0.11102672848539087,-440.83762,80.35067,9.587384,46.344433,-1.243793,11.083019,-6.0110097,-4.6299458,-8.924633,8.105498,0.027749171,-2.840496,7.9806046,-3.7200923,2.4672992,-3.1596344,1.2190223,-4.221898,-1.768876,-2.73242
808,15,0.41142505,0.021359319,1982.3442361158343,1658.7989609735691,3637.140506708954,0.11676932414618808,-419.44626,76.573395,12.458694,53.300926,1.241851,10.723354,-9.48701,-1.9184121,-4.076487,7.593257,0.13229635,-1.1505518,6.7853284,-1.490484,8.073854,-1.740761,3.5152318,-1.1474309,0.6170255,0.365666
809,15,0.42181498,0.023441926,1797.3352548097328,1620.611563468746,3461.3665695899044,0.092642674874226,-424.75513,83.094864,6.4556036,49.269375,1.5012963,10.082205,3.0992336,-4.402603,-11.882929,10.380105,2.8456502,-3.2874005,7.641024,2.885095,5.9737625,-2.4091282,4.3149385,-0.6478837,-0.01712316,0.010224428
810,15,0.3941967,0.023402322,1780.825693014827,1613.0977182553638,3362.5039181874754,0.09605065956476735,-416.56418,81.15678,8.722438,42.07498,3.8390286,11.709943,-1.3462367,-6.9195247,-8.279043,9.968972,1.8054777,-1.267646,7.2974005,0.8561387,5.243677,-1.4679563,2.514199,-0.25190592,0.84491295,-1.4272025
811,15,0.39764577,0.024848392,1778.4310815200836,1628.7257567646022,3424.20846094657,0.09359372732440016,-412.16553,86.141136,6.392437,44.86336,-0.42888582,9.993381,1.8892537,-6.1520157,-11.3601885,10.717905,2.1939642,-2.9016361,6.680599,1.4087774,5.063201,-3.0279589,3.505287,-1.5724692,-0.6208909,-1.0727046
812,15,0.41173518,0.021267015,1852.1681212186488,1639.6233994413158,3494.053871934259,0.09979455906540248,-438.02454,81.60537,9.249085,57.273426,-0.3583304,10.769333,-6.3362355,-2.0015664,-2.9927456,9.826653,0.024531102,-0.9982997,7.379681,-1.1891181,8.443164,-2.0770798,3.9573536,-1.1296487,-0.09622413,0.16906664
813,15,0.3779908,0.02033789,1997.81436655289,1662.1686995676657,3663.5903467703897,0.11317202919407894,-442.25333,78.91037,9.507038,55.435307,-3.964662,10.90292,-8.627077,-4.40486,-5.224195,9.171981,-2.5601795,-3.5354526,7.958775,-2.805466,6.003877,-2.5645182,2.6848636,-3.880253,-1.0160866,-0.46139985
814,15,0.3652713,0.0208353,2023.3706879149827,1655.493097356329,3700.1859588150637,0.11484643327931501,-436.8694,84.079506,1.947571,50.031067,-7.9944353,13.648224,-1.419733,-6.582278,-14.32766,7.9052925,-0.23233981,-6.9028463,7.079308,-0.2929936,3.5931113,-4.3481054,2.7559242,-6.182769,-2.613107,-1.0791383
815,15,0.3510046,0.020622086,2029.5363774270347,1605.353412778529,3589.9907918168296,0.1219609027307469,-433.9132,80.14066,7.825194,53.05818,-6.028706,13.336863,-3.647536,-6.9280543,-12.603462,6.540898,0.9870097,-6.2985473,6.6628766,-1.8884723,1.3772025,-3.5784674,2.5604472,-3.6667004,-1.271756,-1.5090789
816,15,0.359361,0.023105627,2114.1568273683215,1627.5035855560263,3763.7730743124757,0.12630516973442338,-416.95016,67.56627,4.64616,47.26112,-6.867739,9.71138,-0.8158154,-8.111705,-14.04715,6.6361456,-0.27880147,-6.3048115,6.467506,-0.47387785,2.2174304,-3.0566,1.7867492,-5.2674336,-1.7134483,-0.6288064
